1000094	5399011	4239068
1000094	5399011	271630
1000094	5399011	5534953
1000094	5399011	2608609
1000094	5399011	7026367
1000094	5399011	2948505
1000094	5399011	6673035
1000094	5399011	4477107
1000094	5399011	4844649
1000094	5399011	6686526
1000094	5399011	433425
1000094	5399011	1346151
1000094	5399011	4722923
1000094	5399011	5912434
1000094	5399011	5945827
1000094	5399011	3795679
1000094	5399011	1129640
1000094	5399011	4838079
1000094	5399011	8121453
1000094	5399011	2119639
1000094	5399011	3938442
1000094	5399011	278983
1000094	5399011	1359236
1000094	5399011	1871836
1000094	5399011	2551918
1000094	5399011	5407194
1000094	5399011	1762519
1000094	5399011	4088647
1000094	5399011	7507311
1000094	5399011	4179042
1000094	5399011	2790131
1000094	5399011	655378
1000094	5399011	2932962
1000094	5399011	7014029
1000094	5399011	1434756
1000094	5399011	2440187
1000094	5399011	8196441
1000094	5399011	211219
1000094	5399011	3026702
1000094	5399011	4379553
1000094	5399011	3076844
1000094	5399011	5328396
1000094	5399011	3046899
1000094	5399011	1349772
1000094	5399011	1292123
1000094	5399011	8048499
1000094	5399011	7825795
1000094	5399011	1636020
1000094	5399011	7689923
1000094	5399011	5399010
1000094	5399011	1656690
1000094	5399011	6314561
1000094	5399011	3434849
1000094	5399011	6112243
1000094	5399011	6473420
1000094	5399011	4431750
1000094	5399011	8149724
1000094	5399011	1369787
1000094	5399011	425413
1000094	5399011	5519474
1000094	5399011	7118033
1000094	5399011	2238428
1000094	5399011	7489438
1000094	5399011	1485670
1000094	5399011	3116462
1000094	5399011	2666811
1000094	5399011	1269147
1000094	5399011	4291658
1000094	5399011	206052
1000094	5399011	5370383
1000094	5399011	2229061
1000094	5399011	3908621
1000094	5399011	4797586
1000094	5399011	2467099
1000094	5399011	1326986
1000094	5399011	5399018
1000094	5399011	1383930
1000094	5399011	866957
1000094	5399011	3572528
1000094	5399011	1879792
1000094	5399011	5017008
1000094	5399011	6049747
1000094	5399011	3850400
1000094	5399011	3814591
1000094	5399011	7441400
1000094	5399011	5654773
1000094	5399011	1913602
1000094	5399011	5355499
1000094	5399011	5020081
1000094	5399011	5945830
1000094	5399011	4261286
1000094	5399011	424429
1000094	5399011	3998853
1000094	5399011	5154588
1000094	5399011	7118031
1000094	5399011	6711599
1000094	5399011	2540836
1000094	5399011	6362802
1000094	5399011	3774509
1000094	5399011	5073932
1000094	5399011	2793768
1000094	5399011	7891706
1000094	5399011	6704169
1000094	5399011	1840447
1000094	5399011	3516888
1000094	5399011	2573143
1000094	5399011	199867
1000094	5399011	2769886
1000094	5399011	4155877
1000094	5399011	4345912
1000094	5399011	4417671
1000094	5399011	1870440
1000094	5399011	1247636
1000094	5399011	7154709
1000094	5399011	3674390
1000094	5399011	6485323
1000094	5399011	3132
1000094	5399011	5073933
1000094	5399011	4157792
1000094	5399011	6137326
1000094	5399011	1683150
1000094	5399011	5640277
1000094	5399011	1681362
1000094	5399011	1888869
1000094	5399011	3938444
1000094	5399011	2206059
1000094	5399011	3361682
1000094	5399011	6600915
1000094	5399011	496393
1000094	5399011	4369475
1000094	5399011	3466261
1000094	5399011	8311072
1000094	5399011	312912
1000094	5399011	571061
1000094	5399011	3705240
1000094	5399011	6283475
1000094	5399011	537661
1000094	5399011	4088645
1000094	5399011	4157801
1000094	5399011	3361679
1000094	5399011	6048139
1000094	5399011	5385274
1000094	5399011	1956648
1000094	5399011	3081025
1000094	5399011	3682814
1000094	5399011	6630308
1000094	5399011	5710139
1000094	5399011	3987870
1000094	5399011	3206041
1000094	5399011	3212723
1000094	5399011	2908833
1000094	5399011	4877196
1000094	5399011	3395148
1000094	5399011	2483783
1000094	5399011	5834430
1000094	5399011	6322728
1000094	5399011	2229058
1000094	5399011	4136068
1000094	5399011	3964475
1000094	5399011	4124445
1000094	5399011	2577477
1000094	5399011	3675265
1000094	5399011	3367703
1000094	5399011	5605504
1000094	5399011	7839093
1000094	5399011	1966252
1000094	5399011	3206034
1000094	5399011	4239075
1000094	5399011	3116466
1000094	5399011	4919804
1000094	5399011	1870446
1000094	5399011	496887
1000094	5399011	2658358
1000094	5399011	1409823
1000094	5399011	3516800
1000094	5399011	6077192
1000094	5399011	425415
1000094	5399011	3568735
1000094	5399011	1220313
1000094	5399011	7807849
1000094	5399011	3803178
1000094	5399011	6946792
1000094	5399011	3650499
1000094	5399011	425416
1000094	5399011	5020079
1000094	5399011	1360061
1000094	5399011	5620484
1000094	5399011	3938447
1000094	5399011	3003320
1000094	5399011	7441398
1000094	5399011	2203946
1000094	5399011	3466255
1000094	5399011	4506154
1000094	5399011	4001203
1000094	5399011	4983916
1000094	5399011	3013278
1000094	5399011	2047781
1000094	5399011	3946938
1000094	5399011	8048498
1000094	5399011	4157795
1000094	5399011	5988957
1000094	5399011	3946931
1000094	5399011	7988325
1000094	5399011	1101429
1000094	5399011	2184508
1000094	5399011	4002767
1000094	5399011	2046886
1000094	5399011	7027235
1000094	5399011	635901
1000094	5399011	1511958
1000094	5399011	4272883
1000094	5399011	500888
1000094	5399011	4732493
1000094	5399011	2261154
1000094	5399011	6702106
1000094	5399011	4042474
1000094	5399011	3526750
1000094	5399011	292506
1000094	5399011	3046890
1000094	5399011	3795479
1000094	5399011	2640705
1000094	5399011	6198546
1000094	5399011	3141958
1000094	5399011	4477103
1000094	5399011	6767629
1000094	5399011	4870276
1000094	5399011	4155174
1000094	5399011	2892100
1000094	5399011	16376
1000094	5399011	8705506
1000094	5399011	1188970
1000094	5399011	7885521
1000094	5399011	230037
1000094	5399011	4847157
1000094	5399011	4157798
1000094	5399011	7489641
1000094	5399011	312913
1000094	5399011	5654781
1000094	5399011	6704953
1000094	5399011	5318741
1000094	5399011	1248438
1000094	5399011	3516889
1000094	5399011	4990035
1000094	5399011	4347283
1000094	5399011	982689
1000094	5399011	6686984
1000094	5399011	2209755
1000094	5399011	3909115
1000094	5399011	7833023
1000094	5399011	176168
1000094	5399011	635899
1000094	5399011	5640280
1000094	5399011	2032040
1000094	5399011	3909116
1000094	5399011	3774506
1000094	5399011	203413
1000094	5399011	6146333
1000094	5399011	2783756
1000094	5399011	7441396
1000094	5399011	681678
1000094	5399011	254068
1000094	5399011	8425034
1000094	5399011	1256596
1000094	5399011	2046889
1000094	5399011	1888871
1000094	5399011	5087298
1000094	5399011	3206035
1000094	5399011	1113426
1000094	5399011	1632316
1000094	5399011	8706336
1000094	5399011	6968556
1000094	5399011	695628
1000094	5399011	5073936
1000094	5399011	4298162
1000094	5399011	8363884
1000094	5399011	3466257
1000094	5399011	4763522
1000094	5399011	251717
1000094	5399011	8336388
1000094	5399011	4155176
1000094	5399011	8435518
1000094	5399011	1616642
1000094	5399011	5945825
1000094	5399011	4533987
1000094	5399011	7441393
1000094	5399011	1515717
1000094	5399011	5257498
1000094	5399011	2821402
1000094	5399011	5907448
1000094	5399011	2110018
1000094	5399011	2793769
1000094	5399011	2853023
1000094	5399011	2948502
1000094	5399011	6077190
1000094	5399011	4631441
1000094	5399011	3469833
1000094	5399011	5710131
1000094	5399011	4732491
1000094	5399011	4569953
1000094	5399011	3638275
1000094	5399011	3551660
1000094	5399011	3623928
1000094	5399011	7118025
1000094	5399011	4551365
1000094	5399011	4645872
1000094	5399011	4657894
1000094	5399011	1175323
1000094	5399011	4810227
1000094	5399011	5399012
1000094	5399011	5973303
1000094	5399011	1946968
1000094	5399011	2453307
1000094	5399011	500887
1000094	5399011	2670041
1000094	5399011	3616757
1000094	5399011	107043
1000094	5399011	3494588
1000094	5399011	7854378
1000094	5399011	4122221
1000094	5399011	3701010
1000094	5399011	5547397
1000094	5399011	8019282
1000094	5399011	6362803
1000094	5399011	3682821
1000094	5399011	4489684
1000094	5399011	227451
1000094	5399011	2507810
1000094	5399011	6653921
1000094	5399011	4551363
